Timestamp,Time,Roll,Pitch,Yaw,Velocity_Increment_X,Velocity_Increment_Y,Velocity_Increment_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Pressure
1764076096296043147,2025-11-25 18:38:16.293,0.583529,0.979548,209.374237,0.015089,0.009772,0.978561,0.160952,0.025948,9.776942,0.005464,0.008519,-0.000650,-0.154953,-0.568358,-1.191728,100302.0000
1764076096395723017,2025-11-25 18:38:16.393,0.585643,0.949478,209.402557,0.013561,0.010699,0.978349,0.094596,0.214714,9.769220,-0.000548,0.002758,-0.002595,-0.154949,-0.567403,-1.191742,100304.0000
1764076096497435887,2025-11-25 18:38:16.489,0.583260,0.935646,209.431503,0.011949,0.010116,0.978251,0.157363,-0.006635,9.800426,-0.000557,0.000173,-0.006246,-0.152550,-0.568825,-1.191756,100298.0000
1764076096616243906,2025-11-25 18:38:16.596,0.580737,0.945519,209.465698,0.011237,0.010488,0.978585,0.079182,0.199780,9.753970,0.002318,-0.006493,-0.001959,-0.154467,-0.569759,-1.190269,100300.0000
1764076096699450147,2025-11-25 18:38:16.693,0.580007,0.972101,209.499374,0.011935,0.010084,0.978521,0.156212,0.045647,9.805155,-0.003357,-0.008001,-0.008250,-0.153510,-0.568352,-1.191749,100302.0000
1764076096795852017,2025-11-25 18:38:16.793,0.588933,1.007159,209.528870,0.013455,0.009730,0.978320,0.135436,0.110239,9.760462,0.001251,-0.008688,0.000485,-0.152557,-0.568846,-1.192719,100302.0000
1764076096896298369,2025-11-25 18:38:16.893,0.598420,1.028183,209.553619,0.014633,0.010648,0.978241,0.160859,0.163289,9.794141,0.000888,-0.006607,-0.008664,-0.153998,-0.571200,-1.190735,100293.0000
1764076096997922665,2025-11-25 18:38:16.993,0.600786,1.036222,209.580734,0.016012,0.010621,0.978229,0.167600,0.033846,9.785273,0.000901,0.003705,-0.003045,-0.153996,-0.569309,-1.191727,100304.0000
1764076097099673665,2025-11-25 18:38:17.093,0.590653,1.027865,209.616653,0.015494,0.011844,0.978306,0.134357,0.223948,9.774093,-0.001456,0.000365,-0.007890,-0.153504,-0.567864,-1.191275,100306.0000
1764076097196062665,2025-11-25 18:38:17.193,0.578876,1.014069,209.648682,0.015080,0.010211,0.978874,0.169678,-0.008988,9.781060,-0.003560,0.000204,-0.005128,-0.154933,-0.567362,-1.189817,100305.0000
1764076097295994517,2025-11-25 18:38:17.293,0.568782,0.991230,209.682434,0.014218,0.009270,0.978921,0.110650,0.165419,9.779863,-0.000659,0.003042,-0.002303,-0.153054,-0.571246,-1.193156,100302.0000
1764076097410492239,2025-11-25 18:38:17.398,0.570906,0.973444,209.709274,0.012835,0.009141,0.978720,0.148540,0.028973,9.807397,0.007827,-0.001678,-0.008043,-0.151104,-0.570699,-1.190304,100308.0000
1764076097497433961,2025-11-25 18:38:17.488,0.584794,0.969935,209.737823,0.012455,0.009624,0.978292,0.103768,0.145196,9.754283,0.002405,-0.001779,0.001820,-0.149647,-0.568771,-1.189873,100299.0000
1764076097593772257,2025-11-25 18:38:17.586,0.601863,0.974737,209.767548,0.012537,0.010413,0.977661,0.130165,0.148257,9.806232,0.002721,-0.001872,-0.007312,-0.151580,-0.571158,-1.189326,100306.0000
1764076097701225924,2025-11-25 18:38:17.689,0.603885,0.991584,209.799377,0.013394,0.010767,0.977776,0.158653,0.049096,9.777866,-0.001746,-0.003883,0.000184,-0.151610,-0.571707,-1.192689,100307.0000
1764076097803349461,2025-11-25 18:38:17.788,0.600214,1.006716,209.834259,0.013851,0.011326,0.977967,0.131465,0.220248,9.778016,0.004115,-0.003753,-0.007998,-0.150628,-0.569294,-1.191777,100305.0000
