Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076473391028015,2025-11-25 18:44:33.389,23.541416667,87.294012833,84.30,0.010,0.050
1764076474372772940,2025-11-25 18:44:34.370,23.541411000,87.294006333,84.30,0.010,0.050
1764076475373262995,2025-11-25 18:44:35.371,23.541404667,87.294000333,84.30,0.010,0.050
1764076476373322809,2025-11-25 18:44:36.371,23.541397667,87.293995000,84.30,0.010,0.050
1764076477390601605,2025-11-25 18:44:37.389,23.541390167,87.293990167,84.30,0.010,0.050
1764076478391002326,2025-11-25 18:44:38.389,23.541382167,87.293985667,84.30,0.009,0.050
1764076479390524104,2025-11-25 18:44:39.389,23.541374000,87.293981000,84.30,0.010,0.050
1764076480391296288,2025-11-25 18:44:40.389,23.541365833,87.293976000,84.30,0.010,0.050
1764076481372608547,2025-11-25 18:44:41.370,23.541357833,87.293970833,84.30,0.010,0.050
1764076482373127898,2025-11-25 18:44:42.371,23.541349833,87.293965167,84.30,0.009,0.050
1764076483390437472,2025-11-25 18:44:43.389,23.541342167,87.293959167,84.30,0.009,0.050
1764076484372770656,2025-11-25 18:44:44.370,23.541334667,87.293952833,84.30,0.010,0.050
1764076485372663785,2025-11-25 18:44:45.370,23.541327167,87.293946333,84.30,0.010,0.050
1764076486373122229,2025-11-25 18:44:46.371,23.541323000,87.293942833,84.30,0.009,0.050
1764076487391821691,2025-11-25 18:44:47.390,23.541322000,87.293941500,84.30,0.010,0.050
1764076488374021543,2025-11-25 18:44:48.372,23.541321333,87.293940667,84.30,0.010,0.050
1764076489374681912,2025-11-25 18:44:49.371,23.541320833,87.293939667,84.30,0.010,0.050
1764076490374395856,2025-11-25 18:44:50.372,23.541319000,87.293940000,84.30,0.010,0.050
1764076491372686078,2025-11-25 18:44:51.370,23.541314167,87.293944167,84.30,0.010,0.050
1764076492373621559,2025-11-25 18:44:52.371,23.541308167,87.293950667,84.30,0.010,0.050
1764076493373443595,2025-11-25 18:44:53.371,23.541302833,87.293957833,84.20,0.009,0.050
1764076494374308595,2025-11-25 18:44:54.372,23.541298000,87.293965667,84.30,0.009,0.050
1764076495373244501,2025-11-25 18:44:55.371,23.541293500,87.293973833,84.30,0.009,0.050
1764076496373140797,2025-11-25 18:44:56.370,23.541289333,87.293982167,84.30,0.009,0.050
