Timestamp,Time,Roll,Pitch,Yaw,Magnetic_Field_X,Magnetic_Field_Y,Magnetic_Field_Z,Angular_Rate_X,Angular_Rate_Y,Angular_Rate_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1779273322859765829,2026-05-20 16:05:22.858,-2.133000,1.329000,282.716000,-0.320800,0.064800,0.147200,-0.008751,-0.012388,0.344849,0.205000,0.257000,-10.231000
1779273322884861015,2026-05-20 16:05:22.883,-2.135000,1.327000,283.207000,-0.318900,0.065800,0.148400,-0.008323,-0.014507,0.345042,0.240000,0.354000,-10.195000
1779273322909755033,2026-05-20 16:05:22.908,-2.138000,1.325000,283.700000,-0.317000,0.068700,0.149500,-0.010649,-0.015864,0.345680,0.270000,0.292000,-10.226000
1779273322934760644,2026-05-20 16:05:22.933,-2.140000,1.322000,284.193000,-0.316000,0.070600,0.145200,-0.008609,-0.012759,0.345257,0.245000,0.291000,-10.207000
1779273322959685755,2026-05-20 16:05:22.958,-2.141000,1.322000,284.685000,-0.316000,0.071600,0.152800,-0.009646,-0.011217,0.344325,0.237000,0.287000,-10.160000
1779273322984788922,2026-05-20 16:05:22.983,-2.142000,1.323000,285.179000,-0.315000,0.074500,0.146300,-0.009230,-0.012161,0.347267,0.284000,0.334000,-10.159000
1779273323009695348,2026-05-20 16:05:23.008,-2.144000,1.322000,285.668000,-0.316800,0.076500,0.148000,-0.011832,-0.014286,0.346669,0.317000,0.267000,-10.152000
1779273323034641755,2026-05-20 16:05:23.033,-2.145000,1.320000,286.163000,-0.315700,0.083400,0.148000,-0.007503,-0.013125,0.345538,0.284000,0.349000,-10.126000
1779273323059654718,2026-05-20 16:05:23.058,-2.146000,1.321000,286.654000,-0.312800,0.086300,0.149200,-0.011783,-0.013030,0.347602,0.299000,0.452000,-10.123000
1779273323084886829,2026-05-20 16:05:23.083,-2.147000,1.321000,287.147000,-0.315600,0.087300,0.146900,-0.009883,-0.012078,0.346518,0.319000,0.398000,-10.093000
1779273323109753218,2026-05-20 16:05:23.108,-2.149000,1.319000,287.641000,-0.313800,0.087300,0.151400,-0.010554,-0.016587,0.344943,0.246000,0.481000,-10.085000
1779273323134703477,2026-05-20 16:05:23.133,-2.148000,1.317000,288.135000,-0.311700,0.095100,0.149200,-0.008273,-0.015459,0.345229,0.355000,0.503000,-10.115000
1779273323198242922,2026-05-20 16:05:23.197,-2.147000,1.313000,289.123000,-0.308900,0.097000,0.152600,-0.007458,-0.015397,0.343086,0.254000,0.493000,-10.125000
1779273323209740070,2026-05-20 16:05:23.208,-2.146000,1.312000,289.611000,-0.307900,0.097000,0.148300,-0.006287,-0.014238,0.344182,0.285000,0.555000,-10.169000
1779273323234645477,2026-05-20 16:05:23.233,-2.144000,1.309000,290.098000,-0.307000,0.098900,0.148400,-0.005598,-0.014289,0.342721,0.208000,0.483000,-10.089000
1779273323259629514,2026-05-20 16:05:23.258,-2.143000,1.307000,290.589000,-0.306800,0.105800,0.150500,-0.006677,-0.015797,0.341083,0.230000,0.438000,-10.200000
1779273323284883699,2026-05-20 16:05:23.283,-2.141000,1.306000,291.077000,-0.304000,0.106700,0.148400,-0.004774,-0.014670,0.340939,0.259000,0.366000,-10.145000
1779273323309636329,2026-05-20 16:05:23.308,-2.139000,1.304000,291.567000,-0.302000,0.113600,0.150600,-0.004724,-0.013619,0.341905,0.220000,0.469000,-10.140000
